sample_id,model_name,model_display_name,benchmark,completeness,efficiency,readability
Mbpp/770,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/771,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/772,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/773,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/775,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/777,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/778,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/780,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/781,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/782,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/784,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/785,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/786,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/787,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/788,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/79,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/790,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/791,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/792,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/793,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/794,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/796,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/797,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/798,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/799,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/8,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/80,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/800,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/801,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/803,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/804,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/805,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/806,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/807,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/808,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/809,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/82,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/84,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/85,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/86,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/87,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/88,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/89,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/9,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/90,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/91,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/92,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/93,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/94,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/95,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/96,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/97,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/98,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
Mbpp/99,DeepSeek,DeepSeek V3.2,mbpp_plus,,,
HumanEval/0,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/1,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/10,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/100,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/101,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/102,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/103,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/104,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/105,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/106,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/107,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/108,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/109,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/11,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/110,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/111,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/112,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/113,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/114,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/115,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/116,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/117,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/118,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/119,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/12,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/120,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/121,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/122,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/123,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/124,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/125,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/126,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/127,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/128,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/129,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/13,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/130,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/131,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/132,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/133,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/134,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/135,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/136,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/137,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/138,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/139,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/14,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/140,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/141,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/142,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/143,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/144,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/145,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/146,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/147,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/148,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/149,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/15,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/150,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/151,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/152,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/153,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/154,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/155,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/156,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/157,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/158,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/159,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/16,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/160,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/161,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/162,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/163,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/17,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/18,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/19,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/2,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/20,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/21,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/22,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/23,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/24,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/25,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/26,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/27,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/28,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/29,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/3,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/30,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/31,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/32,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/33,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/34,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/35,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/36,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/37,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/38,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/39,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/4,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/40,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/41,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/42,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/43,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/44,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/45,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/46,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/47,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/48,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/49,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/5,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/50,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/51,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/52,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/53,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/54,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/55,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/56,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/57,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/58,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/59,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/6,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/60,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/61,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/62,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/63,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/64,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/65,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/66,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/67,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/68,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/69,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/7,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/70,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/71,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/72,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/73,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/74,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/75,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/76,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/77,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/78,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/79,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/8,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/80,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/81,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/82,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/83,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/84,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/85,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/86,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/87,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/88,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/89,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/9,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/90,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/91,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/92,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/93,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/94,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/95,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/96,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/97,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/98,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
HumanEval/99,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,humaneval_plus,,,
Mbpp/100,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/101,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/102,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/103,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/104,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/105,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/106,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/108,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/109,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/11,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/111,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/113,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/116,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/118,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/119,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/12,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/120,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/123,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/124,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/125,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/126,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/127,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/128,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/129,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/130,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/131,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/132,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/133,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/135,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/137,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/138,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/139,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/14,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/140,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/141,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/142,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/145,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/16,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/160,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/161,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/162,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/165,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/166,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/167,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/168,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/17,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/170,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/171,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/172,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/18,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/19,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/2,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/20,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/222,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/223,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/224,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/226,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/227,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/230,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/232,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
Mbpp/233,Qwen2.5-Coder-14B,Qwen2.5-Coder-14B Instruct,mbpp_plus,,,
